"Content,Label"
"കലിപ്പ് ലുക്കില്‍ അജിത്തിന്റെ മരണമാസ് വരവ് നേര്‍കൊണ്ട പാര്‍വൈയുടെ കിടിലന്‍ പോസ്റ്റര്‍  …,positive"
"പൃഥ്വിരാജിന്റെ കിടിലന്‍ ആക്ഷന്‍ രംഗങ്ങളുമായി ബ്രദേഴ്‌സ് ഡേ സക്‌സസ് ടീസര്‍ വൈറലായി വീഡിയോ …,positive"
"ഈ മകന്റെ എറ്റവും വലിയ രണ്ട് ആഗ്രഹങ്ങള്‍ ഇന്ന് സാധിച്ചു,വൈറലായി അന്‍പോട് കൊച്ചി പോസ്റ്റ് …,positive"
"മോഹൻലാലും മമ്മൂട്ടിയും ഇങ്ങനെയാണ് കണ്ടു പിഠിക്കണം ഇവരെ, വെളിപ്പെടുത്തലുമായി യുവ നടി …,positive"
"മമ്മൂട്ടിയുടെ ഷൈലോക്കിന് ശേഷം മോഹന്‍ലാലിനെ നായകനാക്കി സിനിമ പുതിയ ചിത്രവുമായി ജോബി ജോര്‍ജ്ജ്…,positive"
"വർഷത്തിനു ശേഷമുള്ള അവധിക്കാലം മഴയും തണുപ്പു ഗൗനിക്കാതെ  കൊടുംകടും നദിയുമെല്ലാം കടന്ന്  മോദി…,positive"
"പ്രിയ വാര്യര്‍ക്കൊപ്പം അര്‍ബാസ് ഖാന്റെ കാമുകിയും സിനിമയിലേക്ക് അരങ്ങേറ്റത്തിനൊരുങ്ങി ഗ്ലോറിയ…,positive"
"ദുല്‍ഖര്‍ നിങ്ങളുടെ  ചിരി ഹൃദയം കവരും ബോളിവുഡിൽ നിന്ന്  താരത്തിനൊരു സന്ദേശം  …,positive"
"നയന്‍താരയും വിഘ്‌നേഷും വിവാഹം തീരുമാനിച്ചു വലിയ കാര്യങ്ങളെക്കുറിച്ച് സംവിധായകന്‍ പോസ്റ്റ് വൈറല്‍…,positive"
"പെണ്‍കുട്ടികള്‍ക്കൊപ്പം പാട്ടു പാടിയും ഡയലോഗ് പറഞ്ഞും ആഘോഷമാക്കി ധ്രുവ് വിക്രം വൈറല്‍ വീഡിയോ…,positive"
"ഭാര്യയ്ക്കും മകൾക്കുമൊപ്പം ടൊവിനോയുടെ യാത്ര താരത്തിന്റെ  ചൈനീസ് ഡയറി, കാണൂ,positive"
"ഒരിടവേളയ്ക്ക് ശേഷം 'മോഹന്‍ലാലിന്റെ അനിയന്‍' മലയാളത്തിലേക്ക് തിരിച്ചെത്തുന്നു,positive"
"ആരോഗ്യസ്ഥിതി ഭേദപ്പെട്ടു അമ്പിളി ദേവിയെക്കുറിച്ച് ആദിത്യന്‍ എല്ലാം സന്തോഷകരമാവുമെന്ന് ആരാധകര്‍…,positive"
"ഗീതു മോഹന്‍ദാസിന് ആശംസകളുമായി മഞ്ജു വാര്യര്‍ നിവിന്‍ പോളിയ്ക്ക് ഇത് വലിയ നേട്ടമാണ്   -,positive"
"പൃഥ്വിരാജിനൊപ്പമുള്ള ഫാന്‍ ഗേള്‍ മൊമന്റുമായി അഹാന കൃഷ്ണ സുപ്രിയ കാണുന്നില്ലേയെന്ന് ആരാധകര്‍…,positive"
"അർബാസ്ഖാന്റെ പിറന്നാൾ ആഘോഷമാക്കി മോഹൻലാൽ  ലാലേട്ടൻ പാട്ട് വൈറലാകുന്നു  …,positive"
"രമേഷ് പിഷാരടിക്ക് മാസ്സ് മറുപടി നല്‍കി ടൊവിനോ തോമസ് കൊടുക്കാനുള്ള മനസ്സാണ് ഏറ്റവും വലുത്,positive"
"മലയാളത്തില്‍ മോഹന്‍ലാലാണ് ഇഷ്ടനടന്‍ തെങ്കാശിപ്പട്ടണം കണ്ടത് മുതല്‍ ദിലീപും തുറന്നുപറഞ്ഞ് അര്‍ജുന്‍…,positive"
"ചിലത് വരാനിരിക്കുന്നു, കാത്തിരിക്കുക രഞ്ജിനി ഹരിദാസിന്റെ വ്‌ളോഗ്    രഞ്ജിനിഹരിദാസ്,positive"
"സ്വിമിങ് പൂളില്‍ നിന്നും അനുപമ പരമേശ്വരന്റെ ഗ്ലാമറസ് ഫോട്ടോഷൂട്ട് രസകരമായ വീഡിയോ പുറത്ത്   -,positive"
"മമ്മൂട്ടിക്കും മോഹന്‍ലാലിനും ശേഷം ടൊവിനോ തോമസ് ടോപ് സിംഗറിലേക്ക് താരമെത്തിയപ്പോള്‍ വീഡിയോ വൈറല്‍…,positive"
"എമി അവാര്‍ഡ്‌സില്‍ ഇന്ത്യയ്ക്ക് നാല് നോമിനേഷനുകള്‍ രാധിക ആപ്‌തെയും സാക്രേഡ് ഗെയിംസും ലിസ്റ്റില്‍…,positive"
"ദിലീപിന് പിറന്നാള്‍, ജനപ്രിയ നായകന്റെ ജന്മദിന സര്‍പ്രൈസ് എന്തായിരിക്കും ആശംസകളുമായി ആരാധകര്‍,positive"
"കരുത്തരായ വനിതകളെക്കുറിച്ച് ഓര്‍ക്കുമ്പോള്‍ ആദ്യം മനസിലെത്തുക ഇന്ദിരാ ഗാന്ധി വിദ്യാ ബാലന്‍ …,positive"
"നടന്‍ വിനീത് ശ്രീനിവാസന്‍ വീണ്ടും അച്ഛനായി കുഞ്ഞതിഥിയെ വരവേറ്റ് താരകുടുംബം ഇത്തവണ താരപുത്രിയാണ്…,positive"
"പൃഥ്വിരാജിനൊപ്പം മിയയും തനീഷയായി ബ്രദേഴ്‌സ് ഡേയില്‍ താരവും ഓണം ബോക്‌സോഫീസ് പൃഥ്വിക്ക് സ്വന്തമാവുമോ…,positive"
"അച്ഛൻ ബാലയുടെ അഭിനയവും അമ്മ അമൃതയുടെ  പാട്ടും  പപ്പുവിന്റെ  ഉഗ്രൻ  പ്രകടനം  …,positive"
"നിവിന്റെ പ്രകടനം അസാധ്യം മുത്തോനിൽ  എന്ത് കൊണ്ട്  നിവിൻ, തുറന്ന് പറഞ്ഞ് ഗീതു     നിവിന്‍പോളി,positive"
"നടി ശിവദ അമ്മയായി തിരുവോണ ദിനത്തില്‍ സന്തോഷവാര്‍ത്ത പുറത്തുവിട്ട് താരം ചിത്രം വൈറലാവുന്നു   ശിവദ,positive"
"തമിഴില്‍ ഹന്‍സികയുടെ നായകനായി ശ്രീശാന്ത് ഹൊറര്‍ കോമഡി ചിത്രം വരുന്നു  --ശ്രീശാന്ത്-ഹന്‍സിക,positive"
"മൈ സാന്റ ടീമിനൊപ്പം ജനപ്രിയ നായകന്റെ പിറന്നാള്‍ ആഘോഷം വീഡിയോ ഏറ്റെടുത്ത് ആരാധകര്‍  -ദിലീപ്,positive"
"പേളി മാണിയുടെ സര്‍പ്രൈസിനെക്കുറിച്ച് ശ്രീനി പൊണ്ടാട്ടി ഞെട്ടിച്ചുവെന്ന് താരം ചിത്രങ്ങള്‍ വൈറല്‍,positive"
"എന്നെ ചന്ദ്രോത്ത് പണിക്കരാക്കിയതിന് ട്രെയിനർക്ക് സർപ്രൈസ്  സമ്മാനവുമായി ഉണ്ണി മുകുന്ദൻ …,positive"
"ശ്രിനിഷിന്‍റെ അമ്മയ്ക്ക് മേക്കോവര്‍ നടത്തി പേളി മാണി കൈയ്യടിച്ച് കൊച്ചുമക്കള്‍ ചിത്രങ്ങള്‍ വൈറല്‍…,positive"
"ആരും അറിയാതെ എഴുതിയ ഒസ്യത്ത് രാജന്‍ പി ദേവിന് നന്ദി പറഞ്ഞ് ഹരീഷ് പേരടി കുറിപ്പ് വൈറലാവുന്നു…,positive"
"കടലിന്റെ പശ്ചാത്തലത്തിലൊരു സിനിമ ജോഷ്വയുടെ ചിത്രീകരണം  പൂർത്തിയായി   സിനിമ,positive"
"അക്ഷയ് കുമാറിനെത്തേടി പുതിയ നേട്ടം പ്രതിഫലത്തിന്റെ കാര്യത്തില്‍ നാലാമനായി താരം   അക്ഷയ്കുമാര്‍,positive"
"ശ്രീദേവി ഇപ്പോഴും ഒപ്പമുണ്ട് അജിത്തിനൊപ്പമുള്ള വരവില്‍ സന്തുഷ്ടനാണെന്നും ബോണി കപൂര്‍,positive"
"നവ്യ നായരെ ഞെട്ടിച്ച താരപുത്രന്റെ സര്‍പ്രൈസ് മകന്റെ സ്‌നേഹത്തിന് മുന്നില്‍ കണ്ണ് നിറഞ്ഞ് നവ്യ  --,positive"
"പതിനാറ് വര്‍ഷം കോമയില്‍ ആയിരുന്ന ആള്‍ ഉണര്‍ന്നപ്പോള്‍ സംഭവിയ്ക്കുന്നത് കണ്ട് തന്നെ അറിയണം,neutral"
"രമണൻ,neutral"
"എന്റെ ഫ്ലാസ്ക്,neutral"
"ഇൽ നിന്നാണ് എടുക്കുന്നത് എങ്കിൽ  വല്യ മെച്ചം ഇല്ല  ഒന്നാമത്തെ കൊറച്ചു യൂസ് കഴിയുമ്പോ സ്‌ക്രീൻ ബ്ലീഡ് ആവുന്നുണ്ട് സോഫ്റ്റ്‌വെയർ പ്രോബ്ലെംസ് ഉണ്ട് അതെ റെയ്ഞ്ചിൽ ഫ്ലിപ്കാർട്ടിൽ വിൽക്കുന്ന   ആണ്  രൂപയുടെ അടിയിൽ മേടിക്കാവുന്ന ഏറ്റവും മികച്ച ഫോൺ,neutral"
"ഇൽ നിന്നാണ് എടുക്കുന്നത് എങ്കിൽ  വല്യ മെച്ചം ഇല്ല  ഒന്നാമത്തെ കൊറച്ചു യൂസ് കഴിയുമ്പോ സ്‌ക്രീൻ ബ്ലീഡ് ആവുന്നുണ്ട് സോഫ്റ്റ്‌വെയർ പ്രോബ്ലെംസ് ഉണ്ട് അതെ റെയ്ഞ്ചിൽ ഫ്ലിപ്കാർട്ടിൽ വിൽക്കുന്ന   ആണ്  രൂപയുടെ അടിയിൽ മേടിക്കാവുന്ന ഏറ്റവും മികച്ച ഫോൺ,neutral"
"ചേട്ടാ പാചകം മതി,neutral"
"എന്തെക്കെ ആയാലും ചിയാൻ വിക്രമിന്റെ കൂടെ  ചെയ്യണം അവരുടെ അടുത്ത പ്ലാൻ അത് തടയൽ ആയിരിക്കും ജോബി    അതോണ്ട് അവന്മാർ ഇതിലും     ഒപ്പം നിന്ന് കാലുവരില്ല തമിഴന്  മാര് പിന്നെ വിക്രം ഉണ്ടല്ലോ ആളുടെ   മകൻ അല്ലെ ഷെയിൻ മച്ചാൻ ആഹ്ഹ് സ്നേഹം ഉണ്ടാക്കും വിക്രത്തിനു അതോണ്ട് മോനെ ൻ  ജോബി മലയാളികളുടെ ജന്മസിദ്ധമായ ആഹ്ഹ് കുത്തിതിരിപു  കൊണ്ട് ചെന്നേക്കല്ലേ വിക്രം തല അടിച്ചു ഓട്ടയാക്കും നീ ശ്രെധിച്ചോ ചെക്കൻ തമിഴ്ലും  വേരുറപ്പിക്കും അതിന്റ കുശുമ്പഉം ഉണ്ട് ജോബി മോനും ടീമിനും പിന്നെ ഏതോ ഒരു ശക്തി കൂടി ഉണ്ട് പ്രകൃതി അത് തെളിയിലും,neutral"
"അല്പം ദുഖവും  അല്പം  സന്തോഷവും തന്ന സിനിമ,neutral"
"അല്പം ദുഖവും  അല്പം  സന്തോഷവും തന്ന സിനിമ,neutral"
"അപ്പൊ  താനും ഒരു പ്രൊഡ്യൂസർ ആവാനാണ് സാധ്യത,neutral"
"അതിന് മമ്മൂക്ക എന്ത്‌ പിഴച്ചു,neutral"
"ഷെയിൻ  നിന്റെ   കഥ സിനിമ  ആകാം,neutral"
"തർക്കംചർച്ച,neutral"
"എപ്പോഴും   ആയിരിക്കും  യില്‍ ആണ് അവർ വില കുറവ് പിടിക്കുന്നത് പിന്നെ     അല്ലെങ്കിൽ തന്നെ പകുതി രസം പോയി,neutral"
"മീശക്കാരൻ കേശു,neutral"
"മൈലാഞ്ചിയാ,neutral"
"സത്യസന്ധമായൊരു തുറന്നുപറച്ചിൽ സിനിമയ്ക്കുള്ളിലെ അന്തർനാടകങ്ങളിൽ  അന്തംവിട്ടുനിൽക്കുന്നൊരു ചെറുപ്പക്കാരൻ പ്രേക്ഷകർ നിങ്ങൾക്കൊപ്പമുണ്ട്   സത്യസന്ധതയും നേരും നെറിയും തന്റേടവും കൈവിടാതിരിക്കുക   വിലക്കിയവർ തന്നെ പരവതാനി വിരിക്കും,neutral"
"കൂടത്തായിയിൽ ജോളി കൊന്ന ആൾക്കാരുടെ ആത്മാക്കൾ അലഞ്ഞു തിരിഞ്ഞു നടക്കുന്നു   വാളയാർ പെൺകുട്ടികളുടെ ഘാതകർ എവിടെ    പെരുമ്പാവൂരിൽ ഒരു പെണ്ണിനെ ഏതോ ഒരു കഞ്ചാവ് മൃഗീയമായി കൊന്നു     വില ഇതൊക്കെയാണ് മലയാളികളുടെ വാർത്തകൾ സാദാരണക്കാരന്റെ ജീവിതത്തെ ബാധിക്കുന്ന കാര്യങ്ങൾ അല്ലാതെ ഷൈൻ നിഗം തല മൊട്ടയടിച്ചതല്ല,neutral"
"നമ്മടെ ചാനൽ ഒന്ന്  ചെയ്യണേ അതിൽ ഉള്ള  കാണു ആദ്യ  ആണ് ഒന്ന്  ചെയ്യണേ,neutral"
"ടാ തായോ ളി  നിന്റെ വീട്ടിലെ  തലമുറ മുൻപുള്ളവരെ പറ്റി അന്വേഷിക്ക്  ആര് ആർക്കുകൂട്ടിക്കൊടുത്ത വകയിലാണ് നി ഉണ്ടായതെന്ന് നിനക്കു തന്നെ മനസിലാകും  അല്ലാതെ അറബി നേരിട്ടു വന്ന് ഓത്തിറക്കിയ തൊന്നുമല്ലല്ലോ നിന്നെ,neutral"
"ധന്യാ തിയറ്ററില് ഞാ൯ കണ്ട സിനിമ,neutral"
"ആരാ പറഞ്ഞെ ഇവന് സംസാരിക്കാൻ അറിയില്ല എന്ന് പറഞ്ഞത് ഇതൊക്കെ മുന്നേ പറഞ്ഞാൽ പോരെ  സോഷ്യൽ മീഡിയയിൽ കിടന്നു കോപ്രായം കാണിക്കാൻ നിക്കാതെ,neutral"
"ഇതിലെ പോലീസ് സ്റ്റേഷൻനിലെ സിനിൽ അഭിനയിക്കുന്ന  യുടെ  അറിയാമോ,neutral"
"വാണേട്ടൻ ടാ,neutral"
"നീ,neutral"
"സ്ത്രീ ധനം മൂവി   പ്ലീസ്,neutral"
"അന്നും ഇന്നും എന്നും,neutral"
"ബിരിയാണി ഉണ്ടാക്കും,neutral"
"ഈ  സിനിമ  നിങ്ങൾ  എത്രവട്ടം  കണ്ടു,neutral"
"അല്ലു ഏട്ടൻ,neutral"
"ഓക്കേ ബ്രോ,neutral"
"ഷൈൻനെതിരെ വലിയ ഗൂഢാലോചനയുണ്ടെന്ന് തോന്നുന്നു  ഇവിടെ ആരെയുംആർക്കും മോശക്കാരനാകാം തെളിവാണ് പ്രാധാന്യം സിനിമാകാർകാണു ഏറ്റവുംവലിയ ഈഗോ   നേരോടെ  അന്വേഷിക്കട്ടെ,neutral"
"കാണുന്നവർ ലൈക് അടിക്കു,neutral"
"ആ ചിത്രം  കണ്ടുനോക്കു  അതിലെ അഭിനയ  കൊള്ളില്ല  എന്നാണോ തങ്കകൾ ഇനി പറയുക പിന്നീടങ്ങോട്  അഭിക്കു  ചിത്രങ്ങൾ  കിട്ടിയിട്ടില്ല   അദ്ദേഹത്തിന്റെ  കഴിവ്   ഞാൻ  ഒറ്റക്  ഉണ്ടാക്കിയ   കഥ  അല്ല  സംഭവ്ച്ചത് മകന് ഉണ്ടാവാതെ  ഇരിക്കട്ടെ  എന്ന് പറഞ്ഞത് നിങ്ങൾക് അറിയില്ലെങ്കിൽ  ബന്ധപെട്ട     കണ്ടുനോക്കു  ഇന്ന്  അഭിയുടെ  സെക്കന്റ്‌,neutral"
"പ്രൊഡ്യൂസർ അസോസിയേഷൻ പുല്ല് പൂവാം പറ അവന്മാരോട് നി പൊളിക്ക് മുത്തേ കട്ട സപ്പോർട്ട്,neutral"
"ചരിത്ര കഥയുടെ ചരിത്ര  നായകൻ,neutral"
"ഇതിനുമുൻപ് ഒരു പ്രമുഖ നടന്റെ അറസ്റ്റിനു ശേഷം ഒരു പഴയ നടൻ തെളിവുമായി വന്നിരുന്നു തന്റെ ഒരു ഹിറ്റ്‌ സിനിമയ്ക്കു ശേഷം തനിക്ക് വന്നിരുന്ന എല്ലാ ഓഫറുകളും സിനിമകളും ഇതിനെല്ലാം ഒരാൾ തടസം നിന്നിരുന്നു എന്ന്  പിന്നെ   സിനിമയിൽ അഭിനയിച്ച അബിക്കയുടെ കാര്യം പറയണ്ടല്ലോ നിങ്ങൾ വിചാരിക്കുന്നത് പോലെ നമ്മൾ ഇഷ്ട്ടപെടുന്ന നടൻമാർ  അത്രക്ക് സോഫ്റ്റ്‌ അല്ല,neutral"
"ഞാൻ ക്ലോസായ ഉണ്ണിയുടെ മരിച്ചുപോയ ഫ്രണ്ടാ,neutral"
"ഇന്നലേം കണ്ടു ഇന്നും കാണുന്നു,neutral"
"ഡേയ് കാലും പൊളിച്ചിരുന്ന തള്ളയുടെ  കള്ള വെടികളുടെ   എടുക്കേണ്ട ഗതികേട് നിനക്ക് മാത്രമേ ഒള്ളു  വേറെ ആർക്കും ഇല്ല  എല്ലാവരും അങ്ങനെ ആണെന്ന് കരുതരുത്,neutral"
"കണ്ടു,neutral"
"ചാനൽ,neutral"
"ഇവൻ ആദ്യം ചെയ്ത ലൈവ് കണ്ടപ്പോ പക്യത ഇല്ലാത്ത പെരുമാറ്റമായ് തോന്നി,neutral"
"ന്റെ,neutral"
"മക്കളേവാഇച്ചിരി ലൈക്ക്,neutral"
"കണ്ട അനുഭവം ചുരുക്കിപറയാംആദ്യ   കിടു ഫീൽ പിന്നെ കട്ട ശോകം ശരിക്കും സീരിയൽ ഇന്റർവെൽ വരെ   പരുപാടി പിന്നെ പേരിന് ഇക്കാ സ്ത്രൈണ ഭാവം കാട്ടി വെറുപ്പിച്ചു ഇന്റർവെൽ കഴിഞ്ഞു വീണ്ടും ശോകം ക്ലൈമാക്സ്‌   ഇപ്പം ഇക്കാ വരും ഇക്കാ വരും എന്ന് വിചാരിക്കും പക്ഷെ ഇക്കാ  ലാസ്റ്റ് പുള്ളി വന്ന് ഏതാണ്ടൊക്കെ കോപ്രായം ചെയ്യും പിന്നെ ഏതാണ്ടൊക്കെ എഴുതി കാണിക്കും  ഇക്കാ  നല്ല കോമഡി ആരുന്നു    ഇത് തന്നെ കൂടുതലാണ്,neutral"
"ഇതിൽ ഇപ്പോ ആരാ സത്യം പറയുന്നത്,neutral"
"വേണ്ട പണിയെടുക്കണ്ട    പെർഫ്യൂമും അടിച്ചു കാരവനിൽ ഇരുന്നാൽ മാത്രം മതി,neutral"
"ഇതൊന്നു കണ്ടു നോക്കിക്കേ,neutral"
"മലയാള സിനിമാ ഇൻഡസ്ട്രി ഒരുത്തന്റെയും തന്തയുടെ വകയല്ലമലയാളികൾ വിചാരിച്ചാൽ നിന്റെയൊക്കെ ഒരു കളികളും നടക്കില്ലസൂപ്പർസ്റ്റാറുകളുടെ മക്കൾ മാത്രം അഭിനയിച്ചാൽ മതിയോസപ്പോർട്ട്  ഷെയ്ൻ,neutral"
"ദേ ജബൻ,neutral"
"ഇനി വല്ലതും കാണിക്കാൻ ഉണ്ടോ ഫോൺ  കാമറ  ബുള്ളറ്റ്  കമ്പ്യൂട്ടർ    അവർഡ് ഒരു വിഡിയോയിൽ ഇത്ര അതികം കാണിച്ച താങ്കൾ അപാരം തന്നെ,neutral"
"അഭിജിത്തിന് സിനിമയെ പറ്റി വലിയ ധാരണയൊന്നുമില്ലെന്ന് തോന്നുന്നു,neutral"
"ജോസഫ്,neutral"
"അവർ പ്രീ പ്ലാന്ഡ് ആയിരുന്നു അതിൽ അവർ വിജയിച്ചു  എന്ത് കൊണ്ട് വിജയിച്ചു എന്ന് ആലോചിക്കണം   ദേഷ്യം പിടിച്ചു നിങ്ങൾ മുടി മുറിച്ചു  അതായത് എടുത്തു ചാടി പിടിച്ച ദേഷ്യത്തിന്  അപ്പ അവർ വിചാരിച്ച കാര്യം കൂടുതൽ എളുപ്പം ആയി  നിങ്ങൾക് ഉള്ള പൊതു ജന പിന്തുണയും കുറഞ്ഞു  അവര്ക് ഇപ്പോ കാര്യം എളുപ്പം ആയി,neutral"
"വാങ്ങി പെട്ടുനിൽകുന്നവർ ലൈക്‌ അടിച്ചേ   ഓഗസ്റ്റ് കഴിഞ്ഞാൽ എന്താകുമോ ആവോ,neutral"
"എന്നാലും  വർഷം കൂടി കഴിഞ്ഞാൽ  കോടി എന്നൊക്കെ പറഞ്ഞാൽ സിനിമയാണ്  പടം പൊട്ടിയാൽ തീർന്നു,neutral"
"മൂട്,neutral"
"ഹെഡ്‌സെറ്റ് ഇല്ലല്ലോ ബ്രോ,neutral"
"ചേട്ടാ ഇത്,neutral"
"പടം എല്ലാവരും കാണാതിരുന്നാൽ മതി,neutral"
"ഇംഗ്ലീഷ് അറിയില്ല എങ്കില്‍ മലയാളം പറഞ്ഞാല്‍ പോരെ,neutral"
"സോണിയാ വന്നാട്ടെ,neutral"
"കൊട്ടാരംവീടൻ,neutral"
"ജീവിതത്തിൽ ഇങ്ങനെ ഉരു പടം  കണ്ടിട്ടില്ല,neutral"
"ജീവിതത്തിൽ ഇങ്ങനെ ഉരു പടം  കണ്ടിട്ടില്ല,neutral"
"സത്യം കുറച്ചു പേരങ്ങനെ,neutral"
"നല്ല  വർക്ക് നടക്കുന്നുണ്ടല്ലോവെട്ടുകിളികൂട്ടം വട്ടമിട്ട് പലയിടങ്ങളിലും നമ്മുടെ ചെക്കനെ സംഘടിതമായി ആക്രമിക്കുകയാണ്നടക്കട്ടെ നടക്കട്ടെ നമ്മളുണ്ടാകും ഷൈനിന്റെ കൂടെ എന്നും,neutral"
"മോനേ നീ വിഷമിക്കണ്ടസത്യം എന്നാണെങ്കിലും വിജയിക്കുംപടച്ചോൻ ഉണ്ടെന്നു മോൻപറഞ്ഞത് മറക്കണ്ട,neutral"
"ഭാസ്കർ ദി റാസ്കൽ ദുരന്തമാണെങ്കിലും സാമ്പത്തികവിജയം നേടി,neutral"
"ഭാസ്കർ ദി റാസ്കൽ ദുരന്തമാണെങ്കിലും സാമ്പത്തികവിജയം നേടി,neutral"
"എങ്ങനെ വിശ്വസിക്കാൻ ചതി  അല്ലെ ചൂടുള്ള വെള്ളത്തിൽ ചാടിയ പൂച്ചക്ക് പച്ചവെള്ളം കണ്ടാലും പേടിയാ ണ്,neutral"
"ഏത് ഊളന്മാര ഇത് ഡിസ്‌ലൈക്ക് ചെയ്തത്,neutral"
"ഇ ഒരു സാഹചര്യത്തിൽ അന്റെ ഉപ്പ  ജീവിച്ചിരിപ്പുണ്ടെങ്കിൽ എന്ന് ഷൈൻ നിഗം ഒരു നിമിഷം എങ്കിലും ആഗ്രഹിച്ചുകാണും,neutral"
"ആദ്യം ചികിത്സിക്ക്‌,neutral"
"മീശക്കാരൻ കേശു,neutral"
"രണ്ട് സ്പീക്കർ ഇല്ല ഒന്നേയുള്ളു ഒന്ന് മൈക്കാണ്,neutral"
"ഇതൊരു  വീഡിയോ അല്ല ഞാൻ ഒരു മൊബൈൽ എടുത്തപ്പോൾ അത് നിങ്ങളെകൂടി കാണിക്കാം എന്നുകരുതി ചെയ്തതാണ്,neutral"
"അബീക്കയെ മറക്കാത്തിടത്തോളം ഷൈനും കുടുംബത്തിനുമൊപ്പം ഞങ്ങളുണ്ട് വന്ന വഴി മറക്കാതിരിക്കുക ഉപ്പയുടെ കഷ്ടപാടും  സുഹൃദ് ബന്ധത്തിന്റെ ആഴവും കണ്ട മകനാണ് ഷൈൻ അതു കൊണ്ട് ഒരിക്കലും അപമര്യാദയായി  അനാവശ്യമായി പ്രശ്നം ഉണ്ടാക്കില്ല ഉറപ്പ്,neutral"
"ദുൽഖർ എന്ന ഒരാളെ വച്ച് നോക്കുമ്പോൾ ഇവന് കുറച്ചു ദേഷ്യം കൂടുതലാണ്  നല്ല ഇഷ്ടപെട്ട പയ്യനായിരുന്നു          പുറകെ വന്ന ബഗ്യം ഇടം കാലുകൊണ്ട് തട്ടി തെറിപ്പിച്ചു      അത്രയേ പറയാൻ ഉള്ളു,neutral"
"കട്ട  ഷൈൻ നിഗം,neutral"
"നിലപാടിൽ ഉറച്ചു മുന്നോട്ട്  പോകു   ബ്രോ ,neutral"
"ആരൊക്കെ എന്തൊക്കെ പറഞ്ഞാലും കിസ്മത് എന്ന മൂവി കണ്ടപ്പോൾ മനസ്സിൽ ഒരു മകന്റെ സ്ഥാനം നൽകിയതാണ് ഈ കുഞ്ഞിച്ചെക്കന് നിന്റെ മനസിൽ ഇന്നും വഴികാട്ടിയായി നിൽക്കുന്നത് നിന്റെ വാപ്പച്ചിയാണെന്ന് ഞങ്ങൾക്കറിയാം മോനേ പിന്നെ നീയെന്തിന് ഭയപ്പെടണംഉമ്മച്ചിയുടെ സ്നേഹവും വാപ്പച്ചിയുടെ അനുഗ്രഹവും നിനക്കുണ്ടല്ലോ എന്നും എന്റെ മനസിലും നീ മകൻ തന്നെയാണ് നിഷ്കളങ്കതയും ആത്മാർത്ഥതയും തുളുമ്പുന്ന ധീരമായ വാക്കുകളാണ് നിന്റെ  ആയിരം അട്ടഹാസങ്ങളേക്കാൾ ശക്തമാണ് ശാന്തമായ നിന്റെ ഓരോ വാക്കും  വിക്രമിന്റെ കൂടെയുള്ള മൂവിയിൽ എന്റെ മോൻ കസറണം ട്ടോ മുത്തേ ഉമ്മ,neutral"
"ഇവന്റെ ഒരു വിഗ് സിനിമയിൽ മേക്കപ്പ് നാടകം പോലെ ആയിപോയല്ലോ,neutral"
"കലാഭവൻ മണി ജോൺ ബ്രിട്ടാസുമായി ഇതേ രീതിയിയിലാണ് സംസാരിച്ചത്,neutral"
"എന്താ അങ്ങനെ,neutral"
"അച്ചിപ്ര അയമു,neutral"
"ഷൈൻ നിഗം താരരാജാവിന്റെ മകൻ അല്ല ഷൈൻ നിഗത്തിന്റെ പ്രായത്തിൽ ഒരു വെല്ലുവിളി ആയി ഇപ്പോൾ ആരും തന്നെ മലയാള സിനിമയിൽ ഇല്ല ഷൈൻ നിഗത്തിനെ ഇല്ലാതാക്കാൻ കരുതിക്കൂട്ടി നടക്കുന്ന ശ്രമം ആണിത് ചില താരപുത്രന്മാരെക്കാൾ ഉയരത്തിൽ ഷൈൻ നിഗം എത്തുന്നതിലുള്ള പ്രതികാരം,neutral"
"ബിന്ദു പണിക്കർ,neutral"
"ഇവൻ ആള് കൊള്ളാമലോടഅതുപ്പോ പുറത്തുകാണിക്കേണ്ട അവൻ തലയിൽകയറി തുറും,neutral"
"രജനിയെ കണ്ടു കയ്യടിക്കാനാണ് ഞാൻ ആളുടെ പടത്തിന് കേറുക,neutral"
"അറിയില്ലേ,neutral"
"പഴംകഞ്ഞി എടുക്കട്ടേ,neutral"
"പഴംകഞ്ഞി എടുക്കട്ടേ,neutral"
"അബി ഇക്ക ഉണ്ടായിരുന്നെങ്കിൽഇങ്ങനെ ഒന്നും സംഭവിക്കില്ലായിരുന്നുപാവംഷെയിൻ,neutral"
"ആ മീഡിയ മറുനാടൻ  അല്ലെ,neutral"
"മലയാളം അറിയാത്ത  എങ്ങനെയാണാവോ മനസിലാക്കിയത്  അവൻ ഓവർ ആയി സംസാരിക്കുമ്പോൾ കഞ്ചാവ് എന്ന് പറയുന്നത് കൊണ്ട് അവൻ കുറച്ചു    ആദ്യം മലയാളം പഠിച്ചു വാ എന്നിട്ട് വീഡിയോ കണ്ട് കമന്റ്‌,neutral"
"ദിലീപ് അത് ചെയ്തൂന്ന്  ഒറപ്പ് ഒന്നും ഇല്ലല്ലോ,neutral"
"അച്ചുതൻ,neutral"
"സ്ത്രീധനം സിനിമ അപ്‌ലോഡ് ചെയ്യോ,neutral"
