"Content,Label"
"ഇവൻ  മനുഷ്യൻ ആണ്,positive"
"അല്ല  ഈ വർഷത്തെ ആദ്യ ബ്ലോക്ക്ബസ്റ്റർ ചാക്കോച്ചന്റെ അഞ്ചാം പാതിരാ കൊണ്ടുപോയിരണ്ടാമത്തെ ബ്ലോക്ക്ബസ്റ്റർ മമ്മൂക്ക ഷൈലോക്കിലൂടെ അങ്ങ് എടുക്കും  ഈ വർഷത്തെ ആദ്യ  കോടി മമ്മൂക്ക കൊണ്ടുവരും,positive"
"നല്ലതാണ്,positive"
"ഇക്കയുടെ ഡേൻസ് പൊളി,positive"
"സൂപ്പർ,positive"
"ജീവിതത്തിൽ എത്ര കണ്ടാലും പിന്നെ കാണാൻ തോന്നുന്ന,positive"
"പാവത്തിനെ കുറേ ആക്ഷേപിച്ചു,positive"
"കഞ്ചാവ് നല്ലതാ  ഓര്‍മ ശക്തി  ചിന്താ ശേഷി ഒക്കെ കൂടും,positive"
"ബിന്ദു  പണിക്കർ  പൊളിച്ചു  സൂപ്പർ മൂവി കാണാൻ  കൊതിച്ച മൂവി സൂപ്പർ  ഒന്നും  പറയാൻ  ഇല്ല,positive"
"ഇതൊക്കെ ഇന്നും കാണുമ്പോൾ മനസ്സിന് ഒരു സന്തോഷം,positive"
"ആസിഫ് അലി അഭിനയം പഠിച്ചു എന്ന് തെളിയിക്കുന്ന ചിത്രം ഒരു തനി നാടൻ യുവാവിനെ ആത്മാർത്ഥതയോടെ അവതരിപ്പിച്ചു സംവിധായകൻ സൂപ്പർ,positive"
"ഒക്കെ അപ്പോ ഇന്ന്    നിക്കാം  പൊളിയാണ്  മാസ്സ് ആണ് നാളെ മറ്റൊരുടെ വീഡിയോ വന്നാൽ ചിലപ്പോൾ,positive"
"ഇതിൽ ജീവിക്കാൻ പറഞ്ഞപ്പോൾ അഭിനയിച്ചു കാണിച്ചു കൊടുത്തു,positive"
"അടിപൊളി പടമാണ്,positive"
"ആസിഫലിയുടെ ഏറ്റവും മികച്ച സിനിമ  ഇടുക്കി ലൊക്കേഷൻ ആയ ഏത് സിനിമയും അടിപൊളിയാകുകയാണല്ലോ,positive"
"കൊള്ളാംപ്രത്യേകിച്ച് കഥയൊന്നുമില്ലെങ്കിലും  കണ്ടിരിക്കാൻ രസോണ്ട്,positive"
"ഷാനവാസ് ബാവക്കുട്ടിയുടെ ഫേസ്ബുക്ക് പോസ്റ്റിന്‍റെ പൂര്‍ണ്ണരൂപംപ്രിയരേ ഞാനിപ്പോൾ ഒരു മനോഹര സ്വപ്നം കണ്ടു ഉല്ലാസ ത്തിന്റെ ഡബ്ബിംഗ് പൂർത്തിരിച്ച് വെയിലും കുർബാനിയും ചിത്രീകരണം പൂർത്തികരിച്ച് വലിയ പെരുന്നാൾ സൂപ്പർ ഹിറ്റായി മലയാള സിനിമയുടെ വെള്ളിത്തിരയിൽ പിന്നെയും പിന്നെയും ഹിറ്റടിച്ച് വിജയശ്രീലാളിതനായി നിൽക്കുന്ന ഞങ്ങളുടെ ഷൈൻ നിഗത്തിനെഎനിക്കുറപ്പാണ് എന്റെ സ്വപ്നം ഫലിക്കുമെന്നും അവൻ വിജയിക്കുമെന്നും കാരണം എന്റെ സ്വപ്നം കിസ്മത്ത് സാക്ഷാത്കരിക്കാൻ കാരവാൻ ഇല്ലാതെ ഏ സി സ്യൂട്ട് റൂമില്ലാതെ പ്രതിഫലം വാങ്ങാതെ കൂടെ നിന്ന ഷൈൻ നിഗം എന്ന നെഞ്ച് നിറയെ സ്നേഹമുള്ള മനുഷ്യനെ   സ്വപ്നത്തിന്റെ അവസാനം ഞാൻ ഞെട്ടി ഉണർന്ന കാഴ്ച കൂടി പറയട്ടെ കിസ്മത്ത് എന്ന സിനിമ യുടെ പ്രൊഡ്യൂസർ ഷൈലജ മണികണ്ഠനെ അസോസിയേഷൻ മെമ്പർഷിപ്പ് ലഭിക്കാൻ ഇന്റർവ്യൂ ചെയ്ത അടുത്ത കാലത്തൊന്നും സിനിമ ചെയ്യാത്ത ആ ചേട്ടന്റെ വാക്കുകൾ  ഇത്തരം സിനിമകൾ തിയറ്ററിൽ ഓടില്ല നിങ്ങടെ കാശ് പോകും വേഗം രക്ഷപ്പെട്ടൊളൂ,positive"
"ഷാനവാസ് ബാവക്കുട്ടിയുടെ ഫേസ്ബുക്ക് പോസ്റ്റിന്‍റെ പൂര്‍ണ്ണരൂപംപ്രിയരേ ഞാനിപ്പോൾ ഒരു മനോഹര സ്വപ്നം കണ്ടു ഉല്ലാസ ത്തിന്റെ ഡബ്ബിംഗ് പൂർത്തിരിച്ച് വെയിലും കുർബാനിയും ചിത്രീകരണം പൂർത്തികരിച്ച് വലിയ പെരുന്നാൾ സൂപ്പർ ഹിറ്റായി മലയാള സിനിമയുടെ വെള്ളിത്തിരയിൽ പിന്നെയും പിന്നെയും ഹിറ്റടിച്ച് വിജയശ്രീലാളിതനായി നിൽക്കുന്ന ഞങ്ങളുടെ ഷൈൻ നിഗത്തിനെഎനിക്കുറപ്പാണ് എന്റെ സ്വപ്നം ഫലിക്കുമെന്നും അവൻ വിജയിക്കുമെന്നും കാരണം എന്റെ സ്വപ്നം കിസ്മത്ത് സാക്ഷാത്കരിക്കാൻ കാരവാൻ ഇല്ലാതെ ഏ സി സ്യൂട്ട് റൂമില്ലാതെ പ്രതിഫലം വാങ്ങാതെ കൂടെ നിന്ന ഷൈൻ നിഗം എന്ന നെഞ്ച് നിറയെ സ്നേഹമുള്ള മനുഷ്യനെ   സ്വപ്നത്തിന്റെ അവസാനം ഞാൻ ഞെട്ടി ഉണർന്ന കാഴ്ച കൂടി പറയട്ടെ കിസ്മത്ത് എന്ന സിനിമ യുടെ പ്രൊഡ്യൂസർ ഷൈലജ മണികണ്ഠനെ അസോസിയേഷൻ മെമ്പർഷിപ്പ് ലഭിക്കാൻ ഇന്റർവ്യൂ ചെയ്ത അടുത്ത കാലത്തൊന്നും സിനിമ ചെയ്യാത്ത ആ ചേട്ടന്റെ വാക്കുകൾ  ഇത്തരം സിനിമകൾ തിയറ്ററിൽ ഓടില്ല നിങ്ങടെ കാശ് പോകും വേഗം രക്ഷപ്പെട്ടൊളൂ,positive"
"ചാനൽ സൂപ്പറായി,positive"
"കട്ട സപ്പോർട്ട് മോനെ നീ നമ്മുടെ മുത്താണ് ഈശ്വരൻ എല്ലാ അനുഗ്രഹവും ചൊരിയട്ടെ ഷെയ്ൻ പറയുന്നത് കേട്ടാൽ അറിയാം പറയുന്നത് ഒക്കെ സത്യമാണ് ഞങ്ങൾ താങ്കളുടെ കൂടെ ഉണ്ട്,positive"
"ആരൊക്കെ എന്തൊക്കെ പറഞ്ഞാലും ഞങ്ങൾ ഇക്കാടെ കൂടെ ഉണ്ടാകും,positive"
"മതി  മലയാളം നന്നായി ഓടും,positive"
"സത്യായിട്ടും പറഞ്ഞതാ ട്ടോ,positive"
"അടിപൊളി ചിത്രം,positive"
"എല്ലാം എല്ലാവരും അറിയണം മച്ചാനെമിണ്ടതിരുന്നിട്ട് കാര്യവില്ലഎല്ലാം തുറന്ന് പറയുന്ന മനസ്സിനുംആ തുറന്നു പറച്ചിൽ എല്ലാവരിലേക്കും എത്തിച്ച ഈ ചാനലും പൊളിയാണ്എന്ത് വന്നാലും ഞങ്ങൾ കൂടെയുണ്ട്കുറെ തെറ്റിദ്ധാരണകൾ മാറി കിട്ടി,positive"
"ഇവൻ ഹീറോയാണ്,positive"
"സത്യം,positive"
"പൊളിച്ചു,positive"
"മനസ് നിറഞ്ഞു ഇക്കാ,positive"
"ഹഹഹ,positive"
"ഫാൻസ്‌ ഇവിടെ ലൈക്‌ അടിക്കുക,positive"
"റെഡ്മി കമ്പനി അല്ല കമ്പനിയുടെ സബ് ബ്രാൻഡ് ആണ് പൊക്കോഇതിൽ ഫാസ്റ്റ് ചാർജ് ഉണ്ട്പിന്നെ    ആണ് വരുന്നത്   കിടിലൻ പ്രോസസ്സർ ആണ് വരുന്നത്,positive"
"പൊളിയായി,positive"
"ലാലേട്ടൻ അഭിനയം എന്താണെന്ന് ലാളിത്യമായി കാണിച്ച സിനിമ,positive"
"തമിഴന്മാർ രക്ഷപെട്ടു,positive"
"തുടര്‍ച്ചയായ ഹിറ്റുകള്‍ പ്രതിഫലം  കോടിയാക്കി അക്ഷയ് കുമാര്‍ വാങ്ങുന്നത് ഈ ചിത്രത്തിനായി …,positive"
"മമ്മൂട്ടിക്ക് പിന്നാലെ നീരജ് മാധവും പെണ്‍വേഷത്തിലുള്ള ചിത്രത്തിന് ചാലഞ്ച് മറുപടിയുമായി ടൊവിനോയും…,positive"
"ശ്യാമപ്രസാദ് ചിത്രം കാസിമിന്റെ കടല്‍ ചിത്രീകരണം ആരംഭിച്ചു സംവിധായകന്റെ തന്നെ തിരക്കഥയില്‍ സിനിമ…,positive"
"സച്ചിനും അഞ്ജലിയും വീണ്ടും പ്രണയിക്കുമ്പോൾ അജു വർഗീസിന് എന്തുസംഭവിക്കുന്നു ശൈലന്റെ റിവ്യു…,positive"
"ലാല്‍സിംഗ് ഛദ്ദയ്ക്കായി ശരീരഭാരം കുറച്ച് ആമിര്‍ ഖാന്‍ ബിഗ് ബഡ്ജറ്റ് ചിത്രത്തിനായി കാത്ത് ആരാധകര്‍…,positive"
"ഹരിഹരന്‍ - എംടി - മമ്മൂട്ടി കൂട്ടുകെട്ട് വീണ്ടും വരുന്നു, ഒന്നല്ല രണ്ട് സിനിമകള്‍ …,positive"
"മറിയത്തിന്റെ ക്ലിപ്പ് അടിച്ച് മാറ്റി ദുല്‍ഖറിന്റെ വെറൈറ്റി ലുക്ക് കണ്ട് ആരാധകര്‍ ചോദിക്കുന്നതിങ്ങനെ…,positive"
"മുംബൈ ലീലയില്‍ നിന്നും ഗാനഗന്ധര്‍വ്വന് സാമ്പര്‍ കൊടുത്ത കഥ രസകരമായി പറഞ്ഞ് മധു വാര്യര്‍  -,positive"
"സാരിയിൽ നാടൻ സുന്ദരിയായി മ‍ഡോണ ബ്രദേഴ്സ് ഡേ പുതിയ ക്യാരക്ടര്‍ പോസ്റ്റര്‍  …,positive"
"പ്രിയതമയ്ക്ക്  പിറന്നാൾ ചുംബനം നൽകി താരപുത്രൻ ചിത്രങ്ങൾ വൈറലാകുന്നു  …,positive"
"നിങ്ങള്‍ ശരിക്കും ദൈവത്തിന്റെ കുഞ്ഞാണ് ഹൃദയസ്പർശിയായ സംഭവം വെളിപ്പെടുത്തി താരപുത്രി …,positive"
"ഉണരുമ്പോൾ നിക്കിന് അത് നിർബന്ധമാണ് ജീവിതത്തിലെ പ്രണയ നിമിഷത്തെ കുറിച്ച്  താര സുന്ദരി …,positive"
"ജോജുവിന്റെ ജോസഫ് തമിഴിലും നായകനായി ഈ താരം  --ജോസഫ്-ജോജുജോര്‍ജ്,positive"
"രാക്ഷസന്റെ തെലുങ്ക് പതിപ്പും തിയ്യേറ്ററുകളിലേക്ക് തരംഗമായി ട്രെയിലര്‍ വീഡിയോ  …,positive"
"മികച്ച നേട്ടവുമായി ചോല സനൽകുമാർ ശശിധരൻ ചിത്രം  വെനീസ് അന്താരാഷ്ട്ര ചലച്ചിത്രോത്സവത്തിലേക്ക്…,positive"
"വര്‍ഷങ്ങള്‍ക്ക് ശേഷം വീണ്ടും ചിലങ്ക അണിഞ്ഞ് രേവതി ആരാധകരുടെ കാത്തിരിപ്പിന് മണിക്കൂറുകള്‍ മാത്രം,positive"
"മമ്മൂട്ടി മുഖ്യമന്ത്രിയായെത്തുന്ന വണ്‍ ഒക്ടോബറില്‍ തുടങ്ങും  ആരാധകര്‍ ആവേശക്കൊടുമുടിയില്‍   മമ്മൂട്ടി,positive"
"ലിസിക്കും സന്തോഷമാവും മകളുടെ ആദ്യ മലയാള ചിത്രത്തില്‍ സന്തുഷ്ടനായി പ്രിയദര്‍ശന്‍ പോസ്റ്റ് വൈറല്‍…,positive"
"ഒരു മുറൈ വന്ത്  പാർത്തായ ചിത്രയ്ക്കൊപ്പം പാട്ട് പാടി അറബ്  ഗായകൻ      കെഎസ്ചിത്ര,positive"
"ആകാശഗംഗയുടെ രണ്ടാം ഭാഗത്തില്‍ ഇല്ലാത്തതില്‍ വിഷമമില്ല, സന്തോഷമേയുള്ളൂവെന്ന് ദിവ്യ ഉണ്ണി കാരണം…,positive"
"മാമാങ്കത്തിനൊപ്പം മെഗാസ്റ്റാറിന്റെ ഷൈലോക്ക് ടീസറും ആരാധകര്‍ ആവേശത്തില്‍  -മമ്മൂട്ടി,positive"
"രജിഷ വിജയന്റെ ഭാഗ്യമായിരുന്നു വീണ്ടും ആസിഫ് അലിയ്‌ക്കൊപ്പം രജിഷ എത്തുന്നു  ---,positive"
"മൂത്തോന്റെ റിലീസ് ദിനം സിനിമയുടെ ആര്‍ട്ട് എക്‌സിബിഷന്‍ വേറിട്ട അനുഭവമായി ചിത്ര പ്രദര്‍ശനം  -,positive"
"എന്റെ ലോകത്തേക്ക് സ്വാഗതം  സമീറ റെഡ്ഡിയുടെ  പുതിയ ഫോട്ടോ  വൈറലാകുന്നു   സമീററെഡ്ഡി,positive"
"അര്‍ച്ചന സുശീലന്റെ ആ സ്വപ്‌നം യഥാര്‍ഥ്യമായിമമ്മൂട്ടിയ്‌ക്കൊപ്പം നില്‍ക്കുന്ന ചിത്രം പങ്കുവെച്ച് നടി…,positive"
"സയേഷയ്‌ക്കൊപ്പമല്ല അതിന് മുന്‍പ് മറ്റൊരു സര്‍പ്രൈസുമായി ആര്യ കാപ്പാന് മുന്‍പ് മഗമുനി എത്തുന്നു   ആര്യ,positive"
"മാമാങ്കം ബ്രഹ്മാണ്ഡം തന്നെ മമ്മൂട്ടി ആരാധകര്‍ പറഞ്ഞത് സത്യമായി, ബോക്‌സോഫീസ് തകര്‍ക്കാനുള്ള വരവാണ്…,positive"
"മികച്ച നടിയായി അമ്മയ്ക്ക് കൊടുത്ത വാക്ക് പാലിച്ച് കീര്‍ത്തി സുരേഷ് താരപുത്രിയ്ക്ക് പറയാനുള്ളതിങ്ങനെ…,positive"
"മലയാളത്തിലെ ഏറ്റവും ശാലീന സുന്ദരി, ശ്രീവിദ്യയെ മറക്കാത്തവര്‍ ആരുമുണ്ടാവില്ല,positive"
"ബ്രഹ്മാണ്ഡ ചിത്രത്തിലെ കൊടുംവില്ലന്‍ കെജിഎഫിലെ സഞ്ജയ് ദത്തിന്റെ ഫസ്റ്റ് ലുക്ക്, കേരളത്തിലും തരംഗം  --,positive"
"താരപുത്രന്‍ കാളിദാസിന്റെ അടുത്ത സിനിമ ജയരാജിനൊപ്പം വെളിപ്പെടുത്തലുമായി സംവിധായകന്‍   -,positive"
"ആ സിനിമ തനിക്ക് വലിയൊരു നൊസ്റ്റാള്‍ജിയ ആണെന്ന് പൃഥ്വിരാജ് പതിനെട്ടാം പടിയെ കുറിച്ച് പറഞ്ഞ് താരം…,positive"
"ഈ ഗാനം റിമിയ്ക്ക് സ്പെഷ്യലാണെന്ന് അവതാരിക മുക്തയുടെ പാട്ടിനെ കുറിച്ച് പുഞ്ചിരിയോടെ റിമി പറഞ്ഞത്…,positive"
"പ്രണയത്തിന്റെ ഹൃദയമിടിപ്പുകളുമായി ഖല്‍ബ് ഷെയ്ന്‍ നിഗം ചിത്രത്തിന്റെ ഫസ്റ്റ്‌ലുക്ക് പോസ്റ്റര്‍…,positive"
"പൃഥ്വിരാജിനും ഷാജോണിനും പിന്നാലെ മറ്റൊരു സെലിബ്രിറ്റി സംവിധായിക അന്‍സിബ ഹസന്‍ സംവിധായികയാവുന്നു  -,positive"
"ലാലേട്ടന്‍ ചെയ്തിരുന്നെങ്കില്‍ വേറെ ലെവലായേനെ അന്യന്‍ കണ്ടപ്പോള്‍ ഭാര്യ പറഞ്ഞതിനെക്കുറിച്ച് വിക്രം…,positive"
"സോണിയ,വന്നാട്ടെ പോന്നോട്ടെ പഞ്ചാബി ഹൗസിലെ ആ ഗുസ്തിക്കാരന്‍ കാക്കനാടുണ്ട്  -പഞ്ചാബിഹൗസ്,positive"
"എല്ലാവരും ചാടല്ലേയെന്ന് പറഞ്ഞെന്ന് ദുല്‍ഖര്‍ അടിപൊളിയെന്ന് കല്യാണി ഇന്‍സ്റ്റഗ്രാം വീഡിയോ വൈറല്‍…,positive"
"മൂത്തോന്‍ ഹൃദയ സ്പർശിയായ മനോഹരമായ സിനിമ ചിത്രത്തെ പ്രശംസിച്ച് മനോജ് ബജ്‌പേയി  --,positive"
"തല അജിത്ത് ബോക്‌സോഫീസിനെ വിറപ്പിച്ചു നേര്‍കൊണ്ട പാര്‍വൈ ആദ്യദിന കളക്ഷന്‍ റിപ്പോര്‍ട്ട് പുറത്ത്…,positive"
"ലക്ഷം  രൂപയുടെ   വീട് രണുവിന്  വമ്പൻ സമ്മാനവുമായി സൂപ്പർ താരം    ബോളിവുഡ്,positive"
"പൂര്‍ണ്ണിമയ്ക്കും ഇന്ദ്രജിത്തിനും വലിയ നന്ദി ഇതിലും വലിയൊരു പോത്സാഹനം ഇവര്‍ക്ക് ലഭിക്കാനില്ല,positive"
"സിനിമയുടെ വൃത്തികെട്ട വശവും കണ്ടു, അതില്‍ നിന്നൊക്കെ തളരാതെ മുന്നേറുകയായിരുന്നു; രാഗിണി ദ്വിവേദി,positive"
"ഇങ്ങേർക്ക് കൊടുത്തില്ലയെങ്കിൽ പിന്നെ ആർക്ക് കൊടുക്കും ഓസ്കാർ — ശൈലന്റെ റിവ്യു   റിവ്യൂ,positive"
"തൃഷയ്‌ക്കൊപ്പം തണ്ണീര്‍മത്തന്‍ നായിക തമിഴില്‍ അരങ്ങേറ്റം കുറിച്ച് അനശ്വര രാജന്‍ വൈറലായി ചിത്രം…,positive"
"തണ്ണീര്‍മത്തന്‍ ദിനങ്ങള്‍ ടീമിനൊപ്പം ഷെയ്ന്‍ നിഗം പുതിയ സിനിമ ഉടന്‍  -തണ്ണീര്‍മത്തന്‍ദിനങ്ങള്‍,positive"
"മമ്മൂട്ടിക്ക് പിവി സാമി സ്മാരക അവാര്‍ഡ് എംടി വാസുദേവന്‍നായര്‍ പുരസ്‌കാരം സമ്മാനിക്കും…,positive"
"ലാലേട്ടനെ മറക്കണമെങ്കില്‍ എന്റെ സിനിമകളെയെല്ലാം ഞാന്‍ മറക്കണം മോഹന്‍ലാലിനെക്കുറിച്ച് ദിലീപ്…,positive"
"ബിജു മേനോനും സംവൃതയും കലക്കി സജീവ് പാഴൂരിന്റെ തിരക്കഥയാണ് താരം പ്രേക്ഷക പ്രതികരണം …,positive"
"ഉണ്ണി മുകുന്ദന്‍ വേറെ ലെവലാണ് കൂളിങ് ഗ്ലാസ് ചോദിച്ച ആരാധകന് കണ്ണാടി വീട്ടിലെത്തിച്ച് നല്‍കി താരം…,positive"
"ഏരീസ് പ്ലക്‌സില്‍ ലൂസിഫറിനെ വെട്ടി തണ്ണീര്‍മത്തന്‍ ദിനങ്ങള്‍ ലേറ്റസ്റ്റ് കളക്ഷന്‍ വിവരം പുറത്ത്‌…,positive"
"ഞാൻ  മമ്മൂട്ടിയുടെ  വലിയ ആരാധകൻ അദ്ദേഹത്തിലേയ്ക്ക്  അടുപ്പിച്ചത് ആ  വസ്ത്രധാരണം  …,positive"
"സാരിയില്‍ തിളങ്ങി മീനാക്ഷി ദിലീപ് ഏറെ കാലത്തിന് ശേഷം പൊതുവേദിയില്‍ തിളങ്ങി താരപുത്രി   --,positive"
"ദീപിക  അമ്മയാകാൻ  തയ്യാറെടുക്കുന്നു  ഗോസിപ്പിന്  പിന്നാലെ  സത്യം വെളിപ്പെടുത്തി താരസുന്ദരി …,positive"
"പാന്‍റ് ഇടാന്‍ മറന്നതല്ല സദാചാരവാദികള്‍ക്ക് ചുട്ടമറുപടിയുമായി മീര നന്ദന്‍ കിടുക്കിയെന്ന് ആരാധകര്‍…,positive"
"മലൈക അറോറയും അര്‍ജുന്‍ കപൂറും ഒന്നിക്കുന്നു വിവാഹ സ്വപ്‌നം പങ്കുവെച്ച് താരം  …,positive"
"മമ്മൂട്ടിയും മോഹന്‍ലാലും ഒരേ വേദിയില്‍ താരരാജാക്കന്‍മാരുടെ സംഗമം ആഘോഷമാക്കി ആരാധകര്‍ വീഡിയോ കാണാം…,positive"
"ഹണിമൂണ്‍ ആഘോഷമെന്നാല്‍ ഇതാണ് പൂജ ബത്രയും നവാബ് ഷായും പങ്കുവെച്ച ചിത്രങ്ങള്‍ വൈറലാവുന്നു …,positive"
"ഭാര്യയ്ക്ക് ആശംസകള്‍ അറിയിച്ച് താരപുത്രന്‍ അര്‍ജുന്‍ അശോകന്‍ പ്രിയതമയുടെ പിറന്നാള്‍ ആഘോഷം  -,positive"
"ഭാര്യയ്ക്ക് ആശംസകള്‍ അറിയിച്ച് താരപുത്രന്‍ അര്‍ജുന്‍ അശോകന്‍ പ്രിയതമയുടെ പിറന്നാള്‍ ആഘോഷം  -,positive"
"നസ്രിയയും ഫഹദും ആഘോഷത്തിലാണ്, സോഷ്യല്‍ മീഡിയയെ തരംഗമാക്കാന്‍ ചിത്രം പുറത്ത് വിട്ട് നസ്രിയ …,positive"
"മമ്മൂക്കയെ വെച്ച് സിനിമ എന്നാഗ്രഹിച്ചാല്‍ അദ്ദേഹം കൂടെ നില്‍ക്കും ഗാനഗന്ധര്‍വനെക്കുറിച്ച് പിഷാരടി…,positive"
"ബിജു മേനോനും അജു വര്‍ഗീസും പൊളിക്കും തനി നാടന്‍ ചിത്രവുമായി വെളളിമൂങ്ങ ടീം  -ആദ്യരാത്രി,positive"
"മാമാങ്കം  കോടി നേടും, ചരിത്രവിജയമാവും മമ്മൂട്ടി പങ്കുവെച്ച പുതിയ ചിത്രത്തെ ഏറ്റെടുത്ത് ആരാധകര്‍…,positive"
"ദിവസങ്ങളോളം  പച്ച വെള്ളം  കുടിച്ച് ജീവിച്ചു ഹൃദസ്പർശിയായ ജീവിത കഥ വെളിപ്പെടുത്തി  കസബ നായിക,positive"
"തട്ടിക്കൂട്ട് സംവിധായകന്‍ ആവേണ്ട നല്ല ചിത്രത്തിനായുളള കാത്തിരിപ്പില്‍ കോട്ടയം നസീര്‍  -കോട്ടയംനസീര്‍,positive"
"പിഷാര‍ടിയുടെ ഗാനഗന്ധർവനിൽ മമ്മൂക്ക എത്തുന്നത്  മൂന്ന് ഗെറ്റപ്പിൽ ആകാംഷയോടെ ആരാധകർ …,positive"
"വിവാഹശേഷം മിത്ര കുര്യൻ എവിടെ പോയി ഭര്‍ത്താവിനും മകനുമൊപ്പമുള്ള നടിയുടെ ഏറ്റവും പുതിയ ചിത്രം വൈറല്‍   -,positive"
"മമ്മൂട്ടിയും നിവിനും സൗബിനും വിസ്മയിപ്പിക്കും നവംബറില്‍ റിലീസ് ചെയ്യുന്ന സിനിമകള്‍ ഇവയാണ് …,positive"
"കാത്തിരിപ്പിനൊടുവില്‍ മെഗാസ്റ്റാറിന്റെ മാമാങ്കം ടീസര്‍ ആവേശത്തോടെ ആരാധകര്‍  --മമ്മൂട്ട-മാമാങ്കം,positive"
"പ്രാര്‍ത്ഥനയുടെ ക്ലിക്കില്‍ അതീവ സുന്ദരിയായി പൂര്‍ണിമ ചേച്ചിക്കായി അനിയത്തിയുടെ സമ്മാനം ഇതോ…,positive"
"മാമാങ്കം യുഎസ്-കാനഡ റൈറ്റ്‌സ് വിറ്റുപോയത് റെക്കോര്‍ഡ് തുകയ്ക്ക് തരംഗമാകാന്‍ മമ്മൂട്ടി ചിത്രം…,positive"
"ജാക്കറ്റും  തൊപ്പിയും  തോളിൽ  ഒരു ബാഗും ലാലേട്ടന്റെ  ന്യൂസിലന്‍ഡ് ലുക്ക്  ഇങ്ങനെ,  ചിത്രങ്ങൾ വൈറൽ…,positive"
"മമ്മൂട്ടി മോഹന്‍ലാല്‍ ആരാധകര്‍ക്ക് ചാകര ക്യാരക്ടര്‍ പോസ്റ്ററുകള്‍ പുറത്ത് വിട്ട് താരരാജാക്കന്മാര്‍…,positive"
"തലൈവരുടെ സിനിമാജീവിതം  ലേക്ക് സോഷ്യല്‍ മീഡിയയില്‍ ആഘോഷം തുടങ്ങി,positive"
"തലൈവരുടെ സിനിമാജീവിതം  ലേക്ക് സോഷ്യല്‍ മീഡിയയില്‍ ആഘോഷം തുടങ്ങി,positive"
"സുപ്രിയയുടെ കൈപിടിച്ച് മാസ്സ് എന്‍ട്രിയുമായി പൃഥ്വിരാജ് ലൂസിഫര്‍ ആഘോഷ ചടങ്ങിലേക്കുള്ള വരവ് കിടുക്കി…,positive"
"കറുത്ത വേഷം ധരിച്ച് കൂട്ടാളികൾക്കൊപ്പം മോഹൻലാൽ ആകാംക്ഷ ഉയർത്തി ബിഗ് ബ്രദര്‍   മോഹന്‍ലാല്‍,positive"
"ആദ്യദിനം ബോക്‌സോഫീസ് നിറച്ച്  ബ്രഹ്മാണ്ഡ ചിത്രം മെഗാസ്റ്റാര്‍ ചിത്രത്തിന്റെ കളക്ഷന്‍ റിപ്പോര്‍ട്ട്,positive"
"ഞാന്‍ കണ്ടിട്ടുളളതില്‍വെച്ച് എറ്റവും വലിയ ഷാജി കൈലാസ് ഫാന്‍ പൃഥ്വി കടുവയെക്കുറിച്ച് തിരക്കഥാകൃത്ത്…,positive"
"നേർക്ക് നേർ നിന്ന്  ദിലീപും  അർജുനും  ജാക്ക് ഡാനിയല്‍' വീഡിയോ പുറത്ത്    ദിലീപ് ജാക്ക്ഡാനിയല്‍,positive"
"ബഡായി ബംഗ്ലാവില്‍ ടൊവിനോ തോമസും പട്ടാളക്കാരനായിട്ടുള്ള ടൊവിനോയുടെ വരവിന് ഇനി ദിവസങ്ങള്‍ മാത്രം   -,positive"
"ബാഹുബലിയെ കടത്തിവെട്ടുമോ സാഹോ ബുക്കിംഗില്‍ റെക്കോര്‍ഡ്‌,സിനിമ എത്താന്‍ മണിക്കൂറുകള്‍ മാത്രം…,positive"
"സൂര്യയും മോഹന്‍ലാലും ഒന്നിച്ച് എത്തുമ്പോള്‍ കാപ്പാന്റെ സെന്‍സറിംഗ് പൂര്‍ത്തിയായി, ഇനി ദിവസങ്ങള്‍…,positive"
"കുടുംബത്തിനൊപ്പം രാജാപ്പാര്‍ട്ട് ഫോട്ടോഷൂട്ട് നടത്തി ടൊവിനോ തോമസ് വൈറലായി വൊക്കേഷന്‍ ചിത്രങ്ങള്‍…,positive"
"മീനാക്ഷിയുടെ കൈയ്യില്‍ മഹാലക്ഷ്മി ചേര്‍ത്തുപിടിച്ച് ദിലീപ് ഇളയ മകളുടെ ആദ്യചിത്രം വൈറല്‍ …,positive"
"ലാല്‍ ജോസിനെ ആശുപത്രിയിലാക്കുന്ന സംവിധായകന്മാര്‍ രസകരമായ ട്രോളുമായ സംവിധായകന്‍  -,positive"
"പൊറിഞ്ചുവും മറിയവും  ജോസും ഉടനെ എത്തും  പുതിയ റിലീസ് തിയതി പ്രഖ്യാപിച്ചു  …,positive"
"സൗണ്ട് മിക്‌സിഗും സെന്‍സറിഗും കഴിഞ്ഞു ആകാശഗംഗ  വെള്ളിയാഴ്ച എത്തുമെന്ന് വിനയന്‍   വിനയന്‍ ആകാശഗംഗ,positive"
"മദ്യം ജീവിതം തകര്‍ത്തു, താന്‍ അതില്‍ നിന്നും തിരിച്ചു വന്നെന്ന് പ്രമുഖ നടിയുടെ വെളിപ്പെടുത്തല്‍   -,positive"
"മമ്മൂട്ടി ആരാധകര്‍ക്കുള്ള രമേഷ് പിഷാരടിയുടെ സര്‍പ്രൈസ് ഇതായിരുന്നു കൈയ്യടിച്ച് ആരാധകരും …,positive"
"ലൈഫ്ടൈം  സുഹൃത്തിന് ഫഹദുമൊത്തുള്ള അപൂർവ ചിത്രങ്ങൾ പങ്കുവച്ച് സൗബിൻ  …,positive"
